binome_id,mentor_id,workfield,mentee_id,field_of_study,study_level,degree,needs,average_grade,program,engagement_score,desired_exchange_frequency,binome_score,target,binome_statut
102575,50587,Engineering,206243,Engineering,Bac+1,Master,[pro],Not specified (or Not provided),PNP,0.0,Once a week,0.0,0,CANCELLED
102576,62763,Marketing,207584,"Healthcare, Medicine",Bac+1,BTS,"[pro, study]",Not specified (or Not provided),PP,0.0,Once every two weeks (or Bi-weekly),1.4145441462452006,0,CANCELLED
102577,59177,Other,183194,"Education, Teaching",Bac+4,BTS,[pro],Not specified (or Not provided),PP,0.0,Once a week,4.0380972341639465,0,CANCELLED
102578,54079,Healthcare,184789,"Banking, Insurance and Finance",Bac+4,Autre,[pro],Very good,PP,2.574429333483277,Once every two weeks (or Bi-weekly),1.5969026198153522,0,REJECTED
102579,53348,Healthcare,200159,"Marketing, Communication",Bac+2,Master,[pro],Not specified (or Not provided),PNP,1.5169247088153255,More than once per week,0.0,0,REJECTED
102580,68099,Engineering,190638,"IT, IS, Data, Web, Tech",Bac+5+,Licence,[pro],Very good,PNP,0.18054507438300826,More than once per week,1.1904664681205375,0,CANCELLED
102581,60785,Marketing,208366,"Banking, Insurance and Finance",Bac+1,Licence,"[pro, study]",Good,PNP,3.0222760289723682,Once a week,3.822839209959186,1,COMPLETED
102582,62328,Computer science,185350,"IT, IS, Data, Web, Tech",Bac+3,Licence,[study],Average,PNP,1.3994688225500738,Once a week,7.849708174104402,1,COMPLETED
102583,56450,Other,180533,"IT, IS, Data, Web, Tech",Bac+3,BTS,[pro],Excellent,PNP,1.4039496170770192,More than once per week,5.461381102526936,1,COMPLETED
102584,63230,"Accounting, management",204977,"Marketing, Communication",Bac+1,Licence,"[pro, study]",Not specified (or Not provided),PP,2.5543982015559052,Once every two weeks (or Bi-weekly),3.832863564584734,1,COMPLETED
102585,55433,Human Resources,183663,"Healthcare, Medicine",Bac+2,BTS,[pro],Not specified (or Not provided),PNP,0.2140903135114675,Once a week,2.0870639176035963,0,REJECTED
102586,51098,Law,180129,"IT, IS, Data, Web, Tech",Bac+1,BTS,[pro],Good,PP,0.1422339938044867,More than once per week,0.0,0,REJECTED
102587,57096,Computer science,206915,"Commerce, Management, Economics, Management",Bac+4,Autre,"[pro, study]",Below average,PP,0.9602340432273729,More than once per week,,0,REJECTED
102588,68710,Other,192563,"IT, IS, Data, Web, Tech",Bac+1,Licence,[pro],Not specified (or Not provided),PP,1.8956570198343734,Once a week,6.0406028478089135,1,COMPLETED
102589,61439,Banking-Finance,199343,"IT, IS, Data, Web, Tech",Bac+1,BTS,[pro],Not specified (or Not provided),PNP,0.7524023778081603,Once a week,0.4192230604672438,0,REJECTED
102590,59087,Engineering,181858,Engineering,Bac+4,Licence,[pro],Average,PNP,3.8233919830773377,Once every two weeks (or Bi-weekly),6.990020287750122,1,COMPLETED
102591,66021,Computer science,195735,"Accounting, Finance",Bac+4,Master,[pro],Very good,PNP,0.7592395518127222,Once every two weeks (or Bi-weekly),4.432498385430626,0,REJECTED
102592,56416,Teaching,207549,"Banking, Insurance and Finance",Bac+3,Licence,[pro],Good,PNP,3.777068751937682,Once a week,3.342621289792479,1,COMPLETED
102593,56980,Law,192342,"IT, IS, Data, Web, Tech",Bac+2,Master,[study],Not specified (or Not provided),PNP,0.0,Once a week,0.6464444668848472,0,REJECTED
102594,68058,Computer science,183649,"Commerce, Management, Economics, Management",Bac+2,Master,[pro],Good,PP,1.4819575669072955,Once a week,4.393697754181389,0,REJECTED
102595,61101,Computer science,190978,"Commerce, Management, Economics, Management",Bac+1,Autre,"[pro, study]",Good,PNP,1.0953512244109853,More than once per week,1.9043778492866668,0,CANCELLED
102596,57950,Other,199481,"Healthcare, Medicine",Bac+3,Licence,"[pro, study]",Average,PNP,2.5981363711817798,Once a week,4.567828702575641,0,REJECTED
102597,59122,Computer science,199896,Other,Bac+3,Autre,[pro],Average,PP,0.014647268081644765,More than once per week,7.390197291622204,0,REJECTED
102598,62576,Human Resources,184860,"IT, IS, Data, Web, Tech",Bac+3,BTS,[pro],Good,PNP,1.5074762026725517,Once a week,3.342821102215275,0,REJECTED
102599,51089,Human Resources,189412,"Commerce, Management, Economics, Management",Bac+4,Master,[pro],Average,PNP,1.0386888216503518,Once a week,2.564370019451419,0,CANCELLED
102600,54578,Law,188833,"Commerce, Management, Economics, Management",Bac+1,Licence,[study],Not specified (or Not provided),PNP,1.0322868621637942,Once a week,0.0,0,CANCELLED
102601,59127,Human Resources,207890,"IT, IS, Data, Web, Tech",Bac+4,BTS,[pro],Below average,PNP,0.7369097142541626,Once a week,0.0,0,CANCELLED
102602,60487,Banking-Finance,194135,"IT, IS, Data, Web, Tech",Bac+3,BTS,[pro],Not specified (or Not provided),PP,0.1677665302881326,Once a week,0.0,0,REJECTED
102603,50155,Other,180723,"Education, Teaching",Bac+2,BTS,[pro],Below average,PNP,2.7871571626983673,Once every two weeks (or Bi-weekly),5.069570237857405,1,COMPLETED
102604,51958,Engineering,209885,"Law, Legal Studies",Bac+4,Licence,"[pro, study]",Good,PNP,1.5283980163824151,Once a week,4.1177795342652495,0,REJECTED
102605,60693,Engineering,209473,"IT, IS, Data, Web, Tech",Bac+2,Master,"[pro, study]",Not specified (or Not provided),PNP,0.06096490596892043,Once a week,3.897131233934501,0,CANCELLED
102606,56344,Computer science,180737,"Commerce, Management, Economics, Management",Bac+2,BTS,"[pro, study]",Average,PP,0.4553968780415707,Once every two weeks (or Bi-weekly),4.247309296332961,0,REJECTED
102607,55779,Other,209429,"Commerce, Management, Economics, Management",Bac+5+,Licence,"[pro, study]",Good,PNP,2.452502459541662,Once a week,1.158114836131382,0,CANCELLED
102608,53830,Marketing,193879,"IT, IS, Data, Web, Tech",Bac+5+,Autre,[pro],Not specified (or Not provided),PNP,1.5755649231860762,Once a week,2.6638653031999473,0,REJECTED
102609,59046,Computer science,181299,Engineering,Bac+4,Licence,"[pro, study]",Good,PP,3.291854738374975,Once a week,3.4936103580830276,1,COMPLETED
102610,59794,Marketing,199864,"Accounting, Finance",Bac+2,Licence,"[pro, study]",Not specified (or Not provided),PP,2.6972788149064226,More than once per week,0.0,0,CANCELLED
102611,50441,Banking-Finance,180339,"Banking, Insurance and Finance",Bac+3,Licence,[pro],Good,PNP,2.6981198496544603,Once every two weeks (or Bi-weekly),5.812835795545034,1,COMPLETED
102612,64478,Other,180152,"Law, Legal Studies",Bac+1,BTS,"[pro, study]",Not specified (or Not provided),PP,2.5086137304181575,Once a week,6.017493055940481,1,COMPLETED
102613,54628,Engineering,202068,"Accounting, Finance",Bac+2,Master,"[pro, study]",Good,PP,2.4572245941680007,Once a week,1.8618245513668894,0,CANCELLED
102614,56370,Marketing,189613,"Commerce, Management, Economics, Management",Bac+1,Master,[pro],Good,PP,0.32439820132618763,Once every two weeks (or Bi-weekly),5.024515867469022,0,CANCELLED
102615,59528,Human Resources,193755,"Commerce, Management, Economics, Management",Bac+3,Licence,"[pro, study]",Not specified (or Not provided),PNP,2.890561500484357,Once a week,9.271407965713797,1,COMPLETED
102616,67332,Computer science,195982,"IT, IS, Data, Web, Tech",Bac+5+,Master,[pro],Good,PNP,0.12129677409864059,Once a week,0.772199319970688,0,CANCELLED
102617,61565,Law,199435,"Accounting, Finance",Bac+4,Licence,"[pro, study]",Not specified (or Not provided),PP,2.715046299143631,Once a week,4.897417004491368,1,COMPLETED
102618,58179,Computer science,180426,"Accounting, Finance",Bac+5+,Licence,"[pro, study]",Good,PP,2.210866956726039,Once every two weeks (or Bi-weekly),3.053015921508444,0,REJECTED
102619,66013,Marketing,203530,"Education, Teaching",Bac+2,BTS,"[pro, study]",Not specified (or Not provided),PNP,0.0,More than once per week,2.80929117893755,0,CANCELLED
102620,66843,Healthcare,204509,"Law, Legal Studies",Bac+4,Master,[pro],Excellent,PNP,2.59126819239272,More than once per week,1.2242076085510623,0,REJECTED
102621,50392,Human Resources,208134,"Law, Legal Studies",Bac+5+,Licence,[pro],Average,PNP,0.8898397984808715,Once every two weeks (or Bi-weekly),1.239664773918685,0,CANCELLED
102622,62130,Computer science,202731,"Accounting, Finance",Bac+4,Master,[pro],Good,PNP,1.5550929578336086,Once every two weeks (or Bi-weekly),5.390894238822714,0,REJECTED
102623,68171,nan,189327,Engineering,Bac+1,Licence,[pro],Average,PNP,0.5793738675288915,Once every two weeks (or Bi-weekly),0.0,0,CANCELLED
102624,60449,Engineering,198756,"Healthcare, Medicine",Bac+5+,Master,[pro],Average,PNP,1.5486159919805758,Once a week,1.6331406906621204,0,REJECTED
102625,67522,Human Resources,204510,"IT, IS, Data, Web, Tech",Bac+4,Licence,"[pro, study]",Not specified (or Not provided),PNP,1.7118854351125057,Once a week,4.89714405934556,0,REJECTED
102626,57418,Healthcare,191521,"Commerce, Management, Economics, Management",Bac+1,Autre,[pro],Not specified (or Not provided),PNP,0.6618938833597509,Once a week,8.146909607656472,0,REJECTED
102627,52454,Other,197333,"IT, IS, Data, Web, Tech",Bac+2,Licence,[study],Not specified (or Not provided),PNP,0.7064578122503182,Once a week,2.5436730660499753,0,CANCELLED
102628,67761,Human Resources,204079,"Banking, Insurance and Finance",Bac+1,Licence,[pro],Very good,PNP,1.5134246878460438,Once a week,,1,COMPLETED
102629,65223,Engineering,181373,"Law, Legal Studies",Bac+4,Licence,[pro],Not specified (or Not provided),PNP,1.1938534033649808,Once every two weeks (or Bi-weekly),5.3765880883228405,0,REJECTED
102630,56701,Teaching,187082,"IT, IS, Data, Web, Tech",Bac+1,Master,[pro],Not specified (or Not provided),PP,0.6947887886570026,Once a week,4.2359793815742535,0,REJECTED
102631,52597,Computer science,205532,Engineering,Bac+3,Licence,"[pro, study]",Good,PP,2.4849419706117115,Once a week,1.9230449377050827,0,REJECTED
102632,50141,Computer science,189893,"Banking, Insurance and Finance",Bac+5+,Licence,"[pro, study]",Good,PNP,0.9182980377699388,More than once per week,1.1381375026772649,0,REJECTED
102633,52659,Other,207517,"Education, Teaching",Bac+5+,Licence,[pro],Not specified (or Not provided),PNP,2.8263802498464803,More than once per week,5.416750910632537,1,COMPLETED
102634,59031,Human Resources,198866,Engineering,Bac+3,BTS,[pro],Not specified (or Not provided),PP,0.0,Once a week,1.0007150838344012,0,REJECTED
102635,65037,Computer science,187593,Other,Bac+4,Master,[pro],Not specified (or Not provided),PP,0.21384328386981138,Once a week,10.508835513027657,0,CANCELLED
102636,63970,Human Resources,189495,"IT, IS, Data, Web, Tech",Bac+3,Autre,[study],Not specified (or Not provided),PNP,0.5966954656940819,Once every two weeks (or Bi-weekly),1.988684419734926,0,CANCELLED
102637,55661,Computer science,196754,"Marketing, Communication",Bac+4,Master,"[pro, study]",Excellent,PNP,2.8209375544528603,Once every two weeks (or Bi-weekly),7.545415420933925,1,COMPLETED
102638,56142,Computer science,187837,"Commerce, Management, Economics, Management",Bac+5+,Master,"[pro, study]",Not specified (or Not provided),PNP,1.2299734654890235,Once a week,1.9726355570134857,0,REJECTED
102639,62109,Computer science,191172,Engineering,Bac+4,BTS,[pro],Very good,PNP,0.0,More than once per week,3.831962498385418,0,CANCELLED
102640,58787,Healthcare,198680,"IT, IS, Data, Web, Tech",Bac+2,Master,[study],Good,PP,1.7048256063634446,Once a week,2.7900179787159374,1,COMPLETED
102641,60096,Healthcare,203418,"Healthcare, Medicine",Bac+3,Master,[pro],Not specified (or Not provided),PP,0.676683759600315,Once every two weeks (or Bi-weekly),5.935304558532918,0,REJECTED
102642,58472,Human Resources,202708,Other,Bac+4,Licence,[pro],Not specified (or Not provided),PP,1.061774976489983,More than once per week,0.0,0,CANCELLED
102643,66807,Engineering,209374,"Healthcare, Medicine",Bac+4,Licence,[pro],Not specified (or Not provided),PNP,1.76559780603135,Once a week,0.0,0,REJECTED
102644,54249,Healthcare,203526,"Accounting, Finance",Bac+3,BTS,[pro],Not specified (or Not provided),PNP,0.0,Once every two weeks (or Bi-weekly),11.384222361633316,0,REJECTED
102645,64949,Banking-Finance,190317,"Banking, Insurance and Finance",Bac+4,Autre,[pro],Not specified (or Not provided),PP,4.0,Once a week,5.189724134950342,1,COMPLETED
102646,51750,"Accounting, management",207542,"Commerce, Management, Economics, Management",Bac+2,Licence,[pro],Very good,PP,0.261742715153622,Once every two weeks (or Bi-weekly),1.6195955699404292,0,REJECTED
102647,68351,Law,203412,"Banking, Insurance and Finance",Bac+3,Autre,[pro],Average,PNP,1.3992447051180807,Once every two weeks (or Bi-weekly),0.0,0,REJECTED
102648,54088,Banking-Finance,202863,"Commerce, Management, Economics, Management",Bac+3,Licence,[study],Not specified (or Not provided),PNP,0.4941320068246847,Once every two weeks (or Bi-weekly),2.448290603828447,0,CANCELLED
102649,65282,Human Resources,200529,"Law, Legal Studies",Bac+5+,BTS,[pro],Average,PNP,4.0,Once a week,5.004334602649532,1,COMPLETED
102650,69330,Other,190934,"Education, Teaching",Bac+4,Licence,[pro],Not specified (or Not provided),PP,1.7910009795094275,Once a week,1.106982378132948,0,REJECTED
102651,59641,nan,209664,"Marketing, Communication",Bac+2,BTS,[study],Good,PP,2.1595599262199605,Once every two weeks (or Bi-weekly),2.078169871216687,0,CANCELLED
102652,55075,"Accounting, management",200405,"Banking, Insurance and Finance",Bac+3,Autre,[pro],Average,PP,3.752320056825778,Once every two weeks (or Bi-weekly),8.548784707798696,1,COMPLETED
102653,60412,Human Resources,198748,"Accounting, Finance",Bac+2,Master,"[pro, study]",Excellent,PP,2.7171807879870595,Once every two weeks (or Bi-weekly),3.642705649312009,1,COMPLETED
102654,65686,Engineering,185230,"Accounting, Finance",Bac+2,Licence,"[pro, study]",Not specified (or Not provided),PP,4.0,Once a week,1.0008452585440606,1,COMPLETED
102655,57230,Healthcare,193645,Engineering,Bac+1,Master,[pro],Not specified (or Not provided),PNP,3.106832807780117,Once a week,6.102839120393915,1,COMPLETED
102656,65432,Healthcare,202354,"IT, IS, Data, Web, Tech",Bac+5+,BTS,[study],Not specified (or Not provided),PNP,0.27496195900401404,Once a week,0.0,0,REJECTED
102657,61002,Engineering,188954,"Law, Legal Studies",Bac+5+,Autre,[pro],Very good,PP,2.616953004418493,More than once per week,1.455707371334242,0,CANCELLED
102658,63947,Computer science,203684,"Commerce, Management, Economics, Management",Bac+3,BTS,[pro],Not specified (or Not provided),PNP,0.9941536795035968,Once a week,1.0399891692691963,0,REJECTED
102659,63686,Other,203139,"Banking, Insurance and Finance",Bac+3,BTS,[pro],Not specified (or Not provided),PP,3.178136930950722,Once every two weeks (or Bi-weekly),7.163223903615538,1,COMPLETED
102660,67915,Human Resources,192254,"Law, Legal Studies",Bac+4,Master,[pro],Good,PNP,0.6423077909440842,Once every two weeks (or Bi-weekly),6.008098220220381,0,CANCELLED
102661,63074,Computer science,197388,Other,Bac+3,Autre,[pro],Good,PNP,0.7222837419676259,Once every two weeks (or Bi-weekly),5.107998866601846,0,CANCELLED
102662,69374,Engineering,187057,"Healthcare, Medicine",Bac+4,Master,[pro],Very good,PNP,0.0,Once a week,6.35461279823158,0,REJECTED
102663,54493,Human Resources,183755,"IT, IS, Data, Web, Tech",Bac+4,Autre,[pro],Very good,PNP,1.171562117267954,Once every two weeks (or Bi-weekly),5.67537615587923,0,REJECTED
102664,67317,Computer science,182846,"Commerce, Management, Economics, Management",Bac+3,BTS,"[pro, study]",Not specified (or Not provided),PP,1.6704513361006352,Once a week,3.507796782533327,0,REJECTED
102665,51460,Computer science,202646,"IT, IS, Data, Web, Tech",Bac+5+,Master,"[pro, study]",Not specified (or Not provided),PNP,2.62251366386576,Once every two weeks (or Bi-weekly),5.23566053943377,1,COMPLETED
102666,64140,Healthcare,204925,Other,Bac+3,Licence,[pro],Not specified (or Not provided),PNP,1.4923852510069524,Once every two weeks (or Bi-weekly),0.04605795696190418,0,CANCELLED
102667,69107,Marketing,182964,"Commerce, Management, Economics, Management",Bac+3,BTS,[study],Very good,PNP,0.6565408025175493,Once every two weeks (or Bi-weekly),11.136528260572852,0,REJECTED
102668,60704,Engineering,188878,"Marketing, Communication",Bac+1,Licence,[pro],Good,PNP,1.0796650628341284,Once a week,0.9615455688392247,0,REJECTED
102669,66669,Computer science,201021,"Marketing, Communication",Bac+5+,Licence,[pro],Not specified (or Not provided),PNP,0.413431265757391,Once a week,5.359188331847722,0,REJECTED
102670,66648,"Accounting, management",207702,"Law, Legal Studies",Bac+1,Master,[study],Not specified (or Not provided),PNP,0.0,More than once per week,2.17775410946063,0,REJECTED
102671,56816,Engineering,192648,"IT, IS, Data, Web, Tech",Bac+5+,Licence,"[pro, study]",Not specified (or Not provided),PNP,2.2913645086466623,Once a week,6.522941487738571,1,COMPLETED
102672,61639,Banking-Finance,182755,"IT, IS, Data, Web, Tech",Bac+5+,Licence,[study],Average,PP,1.691657480034955,Once a week,5.0936431462882865,0,CANCELLED
102673,64424,Engineering,208100,"Healthcare, Medicine",Bac+5+,Licence,[study],Not specified (or Not provided),PNP,3.798985773999373,Once a week,7.600703765258418,1,COMPLETED
102674,63965,Computer science,200008,"Law, Legal Studies",Bac+4,Master,[pro],Not specified (or Not provided),PP,1.921341496221396,Once every two weeks (or Bi-weekly),0.4271007888636569,0,CANCELLED
102675,68146,Banking-Finance,199116,Other,Bac+3,BTS,[study],Not specified (or Not provided),PNP,0.9242136723560823,Once a week,0.8162796005501618,0,REJECTED
102676,61240,Other,186473,"IT, IS, Data, Web, Tech",Bac+5+,Master,"[pro, study]",Not specified (or Not provided),PNP,0.14088254013418522,Once a week,0.0,0,REJECTED
102677,50040,Engineering,194554,Engineering,Bac+5+,BTS,"[pro, study]",Not specified (or Not provided),PNP,1.2827841894739282,Once a week,7.235141198314721,0,REJECTED
